total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.6,0.6,0.55
20,0,SVM,0.4800000000000001,0.5,0.35
20,0,KNN,0.6333333333333334,0.65,0.55
20,0,RF,0.54,0.55,0.6
20,0,XGB,0.5933333333333334,0.6,0.6
20,1,LOGIS,0.4866666666666667,0.5,0.5
20,1,SVM,0.5333333333333334,0.55,0.55
20,1,KNN,0.5000000000000001,0.55,0.425
20,1,RF,0.44000000000000006,0.45,0.3
20,1,XGB,0.54,0.55,0.6
20,2,LOGIS,0.54,0.55,0.6
20,2,SVM,0.4866666666666667,0.5,0.55
20,2,KNN,0.5800000000000001,0.6,0.575
20,2,RF,0.42666666666666664,0.45,0.475
20,2,XGB,0.42666666666666664,0.45,0.45
20,3,LOGIS,0.24666666666666667,0.25,0.15
20,3,SVM,0.31999999999999995,0.35,0.75
20,3,KNN,0.32666666666666666,0.35,0.4
20,3,RF,0.33999999999999997,0.35,0.3
20,3,XGB,0.38666666666666666,0.4,0.5
20,4,LOGIS,0.4,0.4,0.4
20,4,SVM,0.44666666666666666,0.45,0.55
20,4,KNN,0.26666666666666666,0.3,0.3
20,4,RF,0.33999999999999997,0.35,0.325
20,4,XGB,0.2866666666666667,0.3,0.2
25,0,LOGIS,0.5457142857142856,0.56,0.6
25,0,SVM,0.5952380952380951,0.64,0.26666666666666666
25,0,KNN,0.5661904761904761,0.6,0.5833333333333333
25,0,RF,0.6614285714285714,0.6799999999999999,0.6833333333333333
25,0,XGB,0.51,0.52,0.4666666666666666
25,1,LOGIS,0.6766666666666666,0.6799999999999999,0.7333333333333333
25,1,SVM,0.5933333333333333,0.6,0.33333333333333337
25,1,KNN,0.5585714285714285,0.6,0.6833333333333333
25,1,RF,0.5099999999999999,0.52,0.6666666666666666
25,1,XGB,0.4038095238095238,0.43999999999999995,0.5666666666666667
25,2,LOGIS,0.6266666666666666,0.6399999999999999,0.7666666666666667
25,2,SVM,0.4709523809523809,0.52,0.45
25,2,KNN,0.5099999999999999,0.52,0.5833333333333334
25,2,RF,0.5304761904761904,0.5599999999999999,0.6666666666666667
25,2,XGB,0.5833333333333333,0.6,0.5666666666666667
25,3,LOGIS,0.6333333333333334,0.64,0.8666666666666668
25,3,SVM,0.5900000000000001,0.6,0.2333333333333333
25,3,KNN,0.5899999999999999,0.6,0.75
25,3,RF,0.6333333333333334,0.64,0.7166666666666667
25,3,XGB,0.5900000000000001,0.6,0.7
25,4,LOGIS,0.26,0.27999999999999997,0.2666666666666667
25,4,SVM,0.2847619047619047,0.36,0.6333333333333334
25,4,KNN,0.47333333333333333,0.48,0.45
