total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.9,0.9,0.95
20,0,SVM,0.6866666666666668,0.7,0.8
20,0,KNN,0.48,0.55,0.675
20,0,RF,0.7466666666666667,0.75,0.9
20,0,XGB,0.6466666666666667,0.65,0.7
20,1,LOGIS,0.9,0.9,0.95
20,1,SVM,0.9,0.9,0.5
20,1,KNN,0.8466666666666667,0.85,0.9
20,1,RF,0.9,0.9,0.9
20,1,XGB,0.74,0.75,0.75
20,2,LOGIS,0.9466666666666667,0.95,1.0
20,2,SVM,0.7066666666666668,0.75,0.5
20,2,KNN,0.5733333333333334,0.6,0.625
20,2,RF,0.7933333333333333,0.8,0.775
20,2,XGB,0.42666666666666664,0.45,0.45
20,3,LOGIS,0.7933333333333333,0.8,0.8
20,3,SVM,0.5466666666666666,0.55,0.7
20,3,KNN,0.6933333333333334,0.7,0.75
20,3,RF,0.5,0.5,0.7
20,3,XGB,0.6266666666666667,0.65,0.65
20,4,LOGIS,0.8466666666666667,0.85,0.9
20,4,SVM,0.7933333333333333,0.8,0.85
20,4,KNN,0.7466666666666667,0.75,0.775
20,4,RF,0.8466666666666667,0.85,0.825
20,4,XGB,0.7866666666666667,0.8,0.8
109,0,LOGIS,1.0,1.0,1.0
109,0,SVM,0.9817805383022774,0.9818181818181818,1.0
109,0,KNN,0.8787256183938105,0.8796536796536797,0.9411983471074381
109,0,RF,0.9634076495586793,0.9636363636363636,0.9941804407713498
109,0,XGB,0.9539233954451346,0.9541125541125541,0.9914049586776859
109,1,LOGIS,0.9908902691511386,0.990909090909091,0.9983471074380166
109,1,SVM,0.9079144600632014,0.9086580086580087,0.9784986225895317
109,1,KNN,0.8338264633916808,0.8346320346320347,0.9233953168044078
109,1,RF,0.889811782420478,0.8900432900432902,0.9768181818181819
109,1,XGB,0.9358092464362487,0.9363636363636363,0.9701652892561985
109,2,LOGIS,0.9722567287784679,0.9722943722943723,0.9983333333333334
109,2,SVM,0.9539233954451346,0.9541125541125541,0.9983333333333334
109,2,KNN,0.8719725202333898,0.8722943722943723,0.9468044077134985
109,2,RF,0.9540372670807453,0.9541125541125541,0.9883884297520662
109,2,XGB,0.944927536231884,0.945021645021645,0.9910743801652891
109,3,LOGIS,0.9908902691511386,0.990909090909091,0.9983471074380166
109,3,SVM,0.9635610766045548,0.9636363636363636,0.9900826446280991
109,3,KNN,0.84281658692185,0.8437229437229437,0.9199449035812673
109,3,RF,0.9078411443628834,0.9082251082251084,0.9882644628099173
109,3,XGB,0.9452653867871259,0.9454545454545455,0.9867630853994489
109,4,LOGIS,0.9630598234717228,0.9632034632034632,0.9949999999999999
109,4,SVM,0.9533661355171652,0.9541125541125541,0.9878787878787879
109,4,KNN,0.8524279176201371,0.8532467532467531,0.932947658402204
109,4,RF,0.9162809196905307,0.9168831168831169,0.9713016528925621
109,4,XGB,0.8987551982723607,0.8995670995670995,0.9628236914600551
199,0,LOGIS,0.9849906191369605,0.985,0.9984999999999999
199,0,SVM,0.974859287054409,0.974871794871795,0.9969999999999999
199,0,KNN,0.8993170033502004,0.8996153846153845,0.9581854636591478
199,0,RF,0.9493463176390005,0.9494871794871795,0.9916052631578948
199,0,XGB,0.9144392877127153,0.9144871794871795,0.9822556390977443
199,1,LOGIS,0.9948717948717949,0.9948717948717949,1.0
199,1,SVM,0.9697362467640402,0.9698717948717949,0.9989724310776943
199,1,KNN,0.9446118109532744,0.9448717948717948,0.9833364661654136
199,1,RF,0.9646205787587105,0.9647435897435898,0.9959649122807018
199,1,XGB,0.9294019871785044,0.9296153846153846,0.9879310776942356
199,2,LOGIS,0.9949968730456537,0.9949999999999999,1.0
199,2,SVM,0.974708652494275,0.9747435897435898,0.9964411027568921
199,2,KNN,0.9242498070405046,0.9246153846153847,0.968907268170426
199,2,RF,0.9547966069018701,0.9548717948717949,0.9864210526315789
199,2,XGB,0.9343801459632728,0.9346153846153846,0.9772380952380952
199,3,LOGIS,0.9848467322151533,0.9848717948717949,0.9984962406015038
199,3,SVM,0.9696666477154283,0.9698717948717949,0.9969949874686715
199,3,KNN,0.9245054513517361,0.9248717948717949,0.9733959899749373
199,3,RF,0.9546499987963403,0.9548717948717949,0.9934492481203007
199,3,XGB,0.9296742089745941,0.9297435897435898,0.9879035087719299
199,4,LOGIS,0.9949968730456537,0.9949999999999999,0.9994987468671679
199,4,SVM,0.9697055255399286,0.9697435897435897,0.99746992481203
199,4,KNN,0.9245763258279304,0.9247435897435897,0.9620714285714286
199,4,RF,0.9495620378606915,0.9496153846153847,0.9938859649122808
199,4,XGB,0.9445120911034277,0.9446153846153846,0.9837894736842105
288,0,LOGIS,0.9964869029275809,0.9964912280701753,1.0
288,0,SVM,0.9791665417933679,0.9791893526920749,0.998793103448276
288,0,KNN,0.9263948172229368,0.9270417422867514,0.974417077175698
288,0,RF,0.965285096443129,0.9653357531760436,0.9955459770114942
288,0,XGB,0.9408015558609787,0.9409558378705384,0.9819293924466338
288,1,LOGIS,0.9723440614979882,0.9723532970356927,0.9990476190476191
288,1,SVM,0.9619323619872698,0.9619479733817302,0.9969047619047618
288,1,KNN,0.9233769748542136,0.9237144585601935,0.971559934318555
288,1,RF,0.9515036601178901,0.9515426497277677,0.9897865353037767
288,1,XGB,0.937357546941047,0.9373865698729583,0.9883908045977012
288,2,LOGIS,0.9896459368760885,0.9896551724137932,0.9997619047619046
288,2,SVM,0.9723481702502899,0.9723532970356927,0.9971428571428571
288,2,KNN,0.9062490083817876,0.9063520871143375,0.9629761904761904
288,2,RF,0.951533311654355,0.9515426497277677,0.9866297208538588
288,2,XGB,0.9270978898755974,0.9271627344222626,0.9812397372742201
288,3,LOGIS,0.9895883004892818,0.9895946763460376,0.9997619047619046
288,3,SVM,0.9652412917481051,0.965275257108288,0.9963628899835797
288,3,KNN,0.9096789039399535,0.9098003629764065,0.9746592775041052
288,3,RF,0.9409585425256776,0.9410768300060497,0.9926559934318554
288,3,XGB,0.9479109986408419,0.9479733817301875,0.991600985221675
288,4,LOGIS,0.9930337019896985,0.9930429522081065,0.9997536945812808
288,4,SVM,0.9825603711944568,0.9825771324863884,0.9978325123152709
288,4,KNN,0.9408662157119118,0.9409558378705384,0.9797249589490968
288,4,RF,0.9581450576404752,0.9582577132486388,0.995283251231527
288,4,XGB,0.951217150089785,0.9512401693889897,0.9870935960591133
377,0,LOGIS,0.9946994010555654,0.994701754385965,1.0
377,0,SVM,0.9814324858290252,0.9814385964912281,0.9990182490182491
377,0,KNN,0.946732588566042,0.9467719298245614,0.9811413640361009
377,0,RF,0.9601380238222343,0.9601754385964913,0.9931528694686589
377,0,XGB,0.9520636880583713,0.9521403508771928,0.9902981929297718
377,1,LOGIS,0.9947322795694566,0.9947368421052631,0.9998613998613998
377,1,SVM,0.9840889537955793,0.9841052631578947,0.9980304190830507
377,1,KNN,0.9521804883468235,0.9523157894736842,0.9837220824062929
377,1,RF,0.9735062759751164,0.9735438596491228,0.9966973045920413
377,1,XGB,0.9522398963497698,0.9523157894736842,0.9906240248345511
377,2,LOGIS,0.9919962047085334,0.992,1.0
377,2,SVM,0.9786843477752558,0.978701754385965,0.9985765117344064
377,2,KNN,0.9415400303993138,0.9416140350877192,0.970496204706731
377,2,RF,0.9787065734121715,0.9787368421052631,0.9975909107488056
377,2,XGB,0.9469823825353222,0.9470526315789473,0.9896762146762146
377,3,LOGIS,0.9946628713752002,0.9946666666666667,1.0
377,3,SVM,0.9839895553457196,0.984,0.9995728522044312
377,3,KNN,0.9468782141707704,0.9469473684210525,0.9850659363817258
377,3,RF,0.9653404111350221,0.9654035087719299,0.9946635907162223
377,3,XGB,0.9680386354878474,0.9681052631578947,0.9940074690074692
377,4,LOGIS,0.9946994010555654,0.994701754385965,1.0
377,4,SVM,0.981371229926944,0.9814035087719297,0.9994301994301994
377,4,KNN,0.9467096463747335,0.9468421052631578,0.9837883429988693
377,4,RF,0.9707102653186108,0.9707368421052631,0.9959769486085275
377,4,XGB,0.9601329102381733,0.9601403508771931,0.9928088007035376
467,0,LOGIS,0.9957422706698956,0.9957446808510639,0.9998188405797102
467,0,SVM,0.9850541056944777,0.9850606268588423,0.998822463768116
467,0,KNN,0.9486055498777409,0.9486616334934798,0.9787057165861514
467,0,RF,0.9657810307982692,0.9657973003889271,0.9966304347826087
467,0,XGB,0.9594267943129747,0.9594371997254634,0.9902113526570048
467,1,LOGIS,0.9914160036452324,0.9914207275223061,0.9999074074074074
467,1,SVM,0.9806755605993143,0.9806909174102036,0.9986211755233494
467,1,KNN,0.9442417984245992,0.9443148021047815,0.9813566827697263
467,1,RF,0.9721378190234825,0.9721574010523908,0.9958242753623189
467,1,XGB,0.9549878047407226,0.9550217341569436,0.9905273752012882
467,2,LOGIS,0.9935665440482928,0.9935712651567148,0.9999074074074074
467,2,SVM,0.9892520777033693,0.9892701898878975,0.9991666666666668
467,2,KNN,0.954937623826899,0.9549988560970029,0.9833776167471819
467,2,RF,0.9764001002944648,0.9764127202013271,0.9973148148148148
467,2,XGB,0.9677984603167241,0.9678563257835735,0.9940046296296294
467,3,LOGIS,0.9978720996038483,0.997872340425532,1.0
467,3,SVM,0.9850135753623835,0.9850377487989018,0.9997222222222224
467,3,KNN,0.9507116243315833,0.9507892930679478,0.9834953703703704
467,3,RF,0.9827929215528097,0.9828185769846718,0.9987037037037038
467,3,XGB,0.9528182868077707,0.9529169526424159,0.9925523349436393
467,4,LOGIS,0.9978484673221516,0.9978494623655914,1.0
467,4,SVM,0.9957156477253779,0.9957218027911233,0.9995410628019323
467,4,KNN,0.9507502923532997,0.9508121711278884,0.9890791062801932
467,4,RF,0.9700440624433021,0.9700526195378633,0.9968005233494364
467,4,XGB,0.9613836125451904,0.9614733470601692,0.9937922705314008
553,0,LOGIS,0.9981976130551271,0.9981981981981981,1.0
553,0,SVM,0.9873222676351437,0.9873382473382474,1.0
553,0,KNN,0.9582565175979088,0.9583456183456184,0.9857933180260225
553,0,RF,0.9836864614324569,0.9837018837018837,0.9973091577651326
553,0,XGB,0.9691657709366119,0.9691891891891892,0.9941885855449245
553,1,LOGIS,0.9927387540143254,0.9927436527436526,0.9998677248677248
553,1,SVM,0.9927363430360179,0.9927436527436526,0.9998015873015873
553,1,KNN,0.9565654030997631,0.9566257166257166,0.9880508727268905
553,1,RF,0.9783012997481393,0.9783128583128583,0.9982693346749125
553,1,XGB,0.9601510622604457,0.9601965601965603,0.9936971621926937
553,2,LOGIS,0.9963961038961038,0.9963963963963964,1.0
553,2,SVM,0.9927700823351275,0.9927764127764128,0.9997400909681611
553,2,KNN,0.9493251207344693,0.9494348894348894,0.9865337807306526
553,2,RF,0.9819403701310687,0.9819492219492221,0.9978822733808667
553,2,XGB,0.9710247841826789,0.9710401310401311,0.9945482591874514
553,3,LOGIS,0.9945777718025426,0.9945782145782147,0.9997366100436276
553,3,SVM,0.987335106463177,0.9873382473382473,0.9990891580803861
553,3,KNN,0.938414018081617,0.9385257985257986,0.9852773968464138
553,3,RF,0.97651638387152,0.9765274365274366,0.995669335813328
553,3,XGB,0.9530132322695983,0.953054873054873,0.9909838800355185
553,4,LOGIS,0.9909375701673557,0.9909418509418509,0.9999338624338623
553,4,SVM,0.9873159491784783,0.9873218673218673,0.9994742490397902
553,4,KNN,0.9493221398645428,0.9493693693693693,0.9819872225987749
553,4,RF,0.9764611338421789,0.9764782964782965,0.9973498451754823
