source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,auc,fitted,44.66666666666667,0.7211768779041847,,0.7185531068441304,0.723800648964239,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,45.41414141414141,0.7222533320232287,,0.7196726239498946,0.7248340400965628,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,46.161616161616166,0.7233122015025941,,0.7207762979479481,0.7258481050572402,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,46.90909090909091,0.7243540514621856,,0.72185777536148,0.7268503275628911,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,47.65656565656566,0.7253794202129171,,0.7229227557224386,0.7278360847033957,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,48.4040404040404,0.7263888209259193,,0.723970058201228,0.7288075836506106,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,49.151515151515156,0.7273827431739335,,0.7250001565267836,0.7297653298210833,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,49.898989898989896,0.7283616543563483,,0.7260135339423506,0.7307097747703459,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,50.64646464646465,0.729326001018265,,0.7270140408379495,0.7316379611985804,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,51.39393939393939,0.7302762100728444,,0.7279987161256908,0.732553704019998,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,52.141414141414145,0.7312126899355036,,0.7289662108448695,0.7334591690261377,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,52.88888888888889,0.7321358315773381,,0.7299220930316762,0.734349570123,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,53.63636363636364,0.7330460095045055,,0.7308632699717146,0.7352287490372964,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,54.38383838383839,0.7339435826700225,,0.7317901164618428,0.7360970488782022,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,55.131313131313135,0.7348288953230764,,0.7327030084388771,0.7369547822072756,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,55.87878787878788,0.7357022778014084,,0.733605664241922,0.7377988913608948,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,56.62626262626263,0.7365640472707469,,0.7344932873469915,0.7386348071945023,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,57.37373737373738,0.7374145084160233,,0.7353713119725364,0.7394577048595102,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,58.121212121212125,0.738253954087611,,0.736238321124412,0.7402695870508099,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,58.86868686868687,0.7390826659064231,,0.7370928707351266,0.7410724610777196,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,59.61616161616162,0.7399009148307982,,0.7379352317632384,0.7418665978983581,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,60.36363636363637,0.7407089616880143,,0.7387691322563142,0.7426487911197143,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,61.111111111111114,0.7415070576730614,,0.739589630500726,0.7434244848453967,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,61.85858585858586,0.742295444817259,,0.7404021297486053,0.7441887598859126,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,62.60606060606061,0.7430743564285365,,0.7412034277753534,0.7449452850817195,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,63.35353535353536,0.7438440175056229,,0.7419954911118477,0.7456925438993981,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,64.1010101010101,0.7446046451281063,,0.742778520993699,0.7464307692625136,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,64.84848484848484,0.7453564488235855,,0.7435509854163801,0.747161912230791,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,65.5959595959596,0.7460996309140455,,0.744313134233585,0.747886127594506,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,66.34343434343435,0.7468343868424938,,0.7450685508892804,0.7486002227957073,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,67.0909090909091,0.7475609054812367,,0.7458140204109655,0.7493077905515079,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,67.83838383838383,0.7482793694232299,,0.7465531609240277,0.7500055779224322,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,68.58585858585859,0.7489899552572723,,0.7472826976409781,0.7506972128735665,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,69.33333333333334,0.7496928338284761,,0.7480028014068287,0.7513828662501234,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,70.08080808080808,0.7503881704846549,,0.7487170889458958,0.752059252023414,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,70.82828282828282,0.751076125309595,,0.749422284809403,0.752729965809787,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,71.57575757575758,0.7517568533442329,,0.7501202380386641,0.7533934686498017,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,72.32323232323233,0.7524305047962088,,0.7508110988413934,0.7540499107510241,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,73.07070707070707,0.7530972252387329,,0.7514950444786742,0.7546994059987916,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,73.81818181818181,0.7537571557991782,,0.7521704903892883,0.7553438212090682,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,74.56565656565657,0.7544104333384638,,0.7528392674350292,0.7559815992418984,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,75.31313131313132,0.7550571906211161,,0.7535015321460014,0.7566128490962308,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,76.06060606060606,0.7556975564772728,,0.7541574054304462,0.7572377075240994,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,76.8080808080808,0.7563316559565294,,0.7548070123380458,0.757856299575013,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,77.55555555555556,0.7569596104744676,,0.7554504663624281,0.7584687545865071,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,78.30303030303031,0.7575815379520492,,0.7560879012683279,0.7590751746357705,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,79.05050505050505,0.7581975529485163,,0.7567176980049083,0.7596774078921243,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,79.79797979797979,0.7588077667879247,,0.7573416935844733,0.7602738399913761,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,80.54545454545455,0.7594122876798224,,0.7579582784501412,0.7608662969095036,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,81.2929292929293,0.7600112208343575,,0.7585709854228568,0.7614514562458581,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,82.04040404040404,0.760604668572114,,0.759174771446179,0.762034565698049,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,82.78787878787878,0.7611927304289736,,0.7597783407313405,0.7626071201266067,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,83.53535353535354,0.7617755032561746,,0.7603748952986398,0.7631761112137094,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,84.28282828282829,0.7623530813160926,,0.7609628116441564,0.7637433509880288,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,85.03030303030303,0.7629255563736734,,0.7615473427535727,0.7643037699937741,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,85.77777777777779,0.7634930177838299,,0.76212686021569,0.7648591753519699,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,86.52525252525253,0.7640555525751012,,0.7627014669026034,0.7654096382475989,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,87.27272727272728,0.7646132455298016,,0.7632694902209418,0.7659570008386614,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,88.02020202020202,0.7651661792605466,,0.7638362056917883,0.7664961528293049,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,88.76767676767678,0.7657144342836943,,0.764396524688713,0.7670323438786757,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,89.51515151515152,0.7662580890897033,,0.7649487920921223,0.7675673860872843,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,90.26262626262627,0.7667972202105346,,0.7654999792647504,0.7680944611563189,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,91.01010101010101,0.7673319022841696,,0.7660432739356985,0.7686205306326407,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,91.75757575757576,0.767862208116739,,0.7665856437420961,0.7691387724913819,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,92.5050505050505,0.7683882087418397,,0.7671219747308311,0.7696544427528482,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,93.25252525252526,0.7689099734777045,,0.7676523520639845,0.7701675948914245,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,LOGIS,auc,fitted,94.0,0.7694275699819855,,0.7681820125421217,0.7706731274218492,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,SVM,f1_score,observed,20.0,0.6653333333333333,0.14722620539685033,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,SVM,f1_score,observed,27.0,0.6204285714285713,0.06591592597432097,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,SVM,f1_score,observed,33.0,0.6252380952380953,0.10079952488820108,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
real,SVM,f1_score,observed,40.0,0.6597200577200578,0.04316994958175534,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,COAD | DESeq | offaug_AE_head_2 | CVAE1-50
