total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.6466666666666667,0.65,0.85
20,0,SVM,0.7,0.7,0.45
20,0,KNN,0.6933333333333334,0.7,0.8
20,0,RF,0.5933333333333334,0.6,0.8
20,0,XGB,0.74,0.75,0.8
20,1,LOGIS,0.6933333333333334,0.7,0.7
20,1,SVM,0.6933333333333334,0.7,0.45
20,1,KNN,0.5,0.6,0.675
20,1,RF,0.64,0.65,0.75
20,1,XGB,0.6266666666666667,0.65,0.65
20,2,LOGIS,0.6933333333333334,0.7,0.7
20,2,SVM,0.64,0.65,0.25
20,2,KNN,0.6533333333333333,0.7,0.825
20,2,RF,0.74,0.75,0.75
20,2,XGB,0.7866666666666667,0.8,0.85
20,3,LOGIS,0.7,0.7,0.7
20,3,SVM,0.7466666666666667,0.75,0.4
20,3,KNN,0.5333333333333334,0.55,0.575
20,3,RF,0.7466666666666667,0.75,0.75
20,3,XGB,0.6466666666666667,0.65,0.7
20,4,LOGIS,0.7,0.7,0.75
20,4,SVM,0.6333333333333334,0.65,0.45
20,4,KNN,0.5333333333333334,0.55,0.575
20,4,RF,0.6,0.6,0.8
20,4,XGB,0.6,0.6,0.75
109,0,LOGIS,0.8514141414141413,0.8528138528138529,0.9175206611570248
109,0,SVM,0.870846137081835,0.8714285714285713,0.9094214876033057
109,0,KNN,0.7773498964803313,0.7792207792207793,0.8404958677685951
109,0,RF,0.7981950924742687,0.7987012987012987,0.877190082644628
109,0,XGB,0.8230327993897786,0.8251082251082252,0.8692561983471074
109,1,LOGIS,0.8987314135140222,0.8991341991341992,0.9289256198347108
109,1,SVM,0.869843127886606,0.8718614718614719,0.9196694214876032
109,1,KNN,0.7776726654987524,0.7796536796536797,0.8898347107438017
109,1,RF,0.8237356566647185,0.8255411255411256,0.9072727272727275
109,1,XGB,0.8157575757575757,0.8164502164502165,0.8768595041322313
109,2,LOGIS,0.9536175418784115,0.9536796536796537,0.972396694214876
109,2,SVM,0.8889893706598512,0.8896103896103895,0.9533884297520661
109,2,KNN,0.7685278413424866,0.7705627705627706,0.878099173553719
109,2,RF,0.8809960177122648,0.8813852813852814,0.9469421487603306
109,2,XGB,0.8539808018068887,0.8541125541125542,0.9436363636363637
109,3,LOGIS,0.8809307359307359,0.8813852813852814,0.9537190082644628
109,3,SVM,0.813818084026322,0.8177489177489177,0.9272727272727274
109,3,KNN,0.7978119706380575,0.7987012987012988,0.878595041322314
109,3,RF,0.8352958483164432,0.835930735930736,0.9115702479338843
109,3,XGB,0.7892078021139806,0.7904761904761906,0.8700826446280991
109,4,LOGIS,0.8609407742016438,0.8619047619047621,0.9332231404958679
109,4,SVM,0.8508108215202037,0.8515151515151516,0.907603305785124
109,4,KNN,0.7766532536875785,0.7783549783549784,0.826694214876033
109,4,RF,0.7694513457556935,0.7701298701298702,0.8810743801652892
109,4,XGB,0.8516795282012672,0.8528138528138529,0.8849586776859504
199,0,LOGIS,0.864258723732408,0.8643589743589744,0.9321578947368421
199,0,SVM,0.8331980012885765,0.8344871794871797,0.9259210526315791
199,0,KNN,0.7929657477025899,0.7939743589743589,0.8902105263157895
199,0,RF,0.8442826108423027,0.8444871794871796,0.9149342105263158
199,0,XGB,0.8441948915440571,0.8442307692307691,0.9042631578947369
199,1,LOGIS,0.8687901241849356,0.8692307692307691,0.9482368421052632
199,1,SVM,0.8537145335055595,0.8546153846153846,0.936421052631579
199,1,KNN,0.8241453509008814,0.8243589743589744,0.8817631578947369
199,1,RF,0.8180891020345827,0.8192307692307692,0.908592105263158
199,1,XGB,0.7935938326600178,0.7941025641025641,0.8875263157894737
199,2,LOGIS,0.88941739903229,0.8894871794871795,0.9381052631578948
199,2,SVM,0.8479622203426084,0.8494871794871794,0.9234736842105263
199,2,KNN,0.8083785251973448,0.808974358974359,0.8885263157894736
199,2,RF,0.8179691210661149,0.8191025641025641,0.9049473684210525
199,2,XGB,0.812941357016349,0.813846153846154,0.8938421052631579
199,3,LOGIS,0.8993673176376106,0.8996153846153847,0.9561315789473686
199,3,SVM,0.8992019121466533,0.8994871794871795,0.9561052631578948
199,3,KNN,0.8389110182990231,0.839102564102564,0.9058026315789475
199,3,RF,0.8634935261971046,0.8642307692307692,0.9241315789473683
199,3,XGB,0.8643181750498823,0.8644871794871796,0.9185526315789472
199,4,LOGIS,0.8588715895744883,0.8592307692307692,0.912342105263158
199,4,SVM,0.848224864566328,0.8492307692307692,0.920657894736842
199,4,KNN,0.8086766350180984,0.809102564102564,0.8719210526315789
199,4,RF,0.8176181678507259,0.8189743589743591,0.8971315789473684
199,4,XGB,0.8383413078149919,0.8392307692307691,0.9102631578947369
288,0,LOGIS,0.9131557540348654,0.913309134906231,0.959461525394938
288,0,SVM,0.8669079570249588,0.8679370840895342,0.9509257686427721
288,0,KNN,0.7982824606517378,0.7987295825771324,0.8777093596059113
288,0,RF,0.813921254655426,0.8159104658197217,0.9103108544250043
288,0,XGB,0.8258529668799405,0.826194797338173,0.8952522507219296
288,1,LOGIS,0.913187807865128,0.9132486388384754,0.9625615763546798
288,1,SVM,0.8921854428122401,0.8924984875983062,0.9568965517241379
288,1,KNN,0.8397856797054628,0.840411373260738,0.9234372345846781
288,1,RF,0.8469746622640908,0.8473684210526315,0.9261253609648378
288,1,XGB,0.825988774200912,0.8266182698124622,0.9106081195855275
288,2,LOGIS,0.8994315672615528,0.8995160314579552,0.9558094105656532
288,2,SVM,0.8707924743725961,0.8716273442226254,0.9435450993714966
288,2,KNN,0.815297548117033,0.8160314579552329,0.9078732801087142
288,2,RF,0.8366031079215877,0.8370235934664245,0.9174027518260572
288,2,XGB,0.8608052025512762,0.8611010284331518,0.9374214370647188
288,3,LOGIS,0.8850664165571084,0.8852994555353902,0.9589179548156956
288,3,SVM,0.8887979664678127,0.8889897156684816,0.9591048072023101
288,3,KNN,0.8397064860267642,0.8402298850574711,0.9205028027857992
288,3,RF,0.8571524027480086,0.8577132486388385,0.9273951078647867
288,3,XGB,0.8328776537061946,0.8333938294010889,0.9253779514183794
288,4,LOGIS,0.9234171400516651,0.9235329703569267,0.9651010701545779
288,4,SVM,0.8888328957293995,0.8889897156684816,0.9621708850008494
288,4,KNN,0.8298359149028194,0.82994555353902,0.9038262272804485
288,4,RF,0.8497189133922547,0.8507562008469449,0.9192245625955495
288,4,XGB,0.8187563838082706,0.8195402298850576,0.8976600985221677
377,0,LOGIS,0.9150775442117561,0.9151578947368421,0.9578161263756831
377,0,SVM,0.9203017183687348,0.9204210526315789,0.9685071498090888
377,0,KNN,0.8724416815736211,0.8724912280701755,0.9368159017743505
377,0,RF,0.8536346180363766,0.8539999999999999,0.9317923186344238
377,0,XGB,0.8378481300808399,0.8383157894736841,0.9055813431159692
377,1,LOGIS,0.9284367679104519,0.9284561403508771,0.9677060717226922
377,1,SVM,0.8989275931034131,0.8991929824561404,0.9591824511492101
377,1,KNN,0.8457874589453537,0.8461052631578948,0.9196320281500336
377,1,RF,0.8242439415652599,0.8247719298245615,0.9204593097252378
377,1,XGB,0.814082174092713,0.8143508771929824,0.8959347158793142
377,2,LOGIS,0.9019203185024965,0.9019999999999999,0.9532342591899379
377,2,SVM,0.9096701414681082,0.9098245614035088,0.9656809163734371
377,2,KNN,0.877990455442857,0.8780701754385966,0.9353335329789623
377,2,RF,0.8591413760573818,0.8594385964912281,0.9371266002844951
