total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.6333333333333334,0.65,0.7
20,0,SVM,0.7,0.7,0.45
20,0,KNN,0.64,0.65,0.575
20,0,RF,0.5866666666666667,0.6,0.65
20,0,XGB,0.5866666666666667,0.6,0.6
20,1,LOGIS,0.5933333333333334,0.6,0.65
20,1,SVM,0.5866666666666667,0.6,0.7
20,1,KNN,0.5866666666666667,0.6,0.575
20,1,RF,0.7,0.7,0.7
20,1,XGB,0.4333333333333334,0.45,0.425
20,2,LOGIS,0.6866666666666668,0.7,0.8
20,2,SVM,0.64,0.65,0.75
20,2,KNN,0.42000000000000004,0.5,0.675
20,2,RF,0.49333333333333335,0.5,0.6
20,2,XGB,0.54,0.55,0.55
20,3,LOGIS,0.8466666666666667,0.85,0.85
20,3,SVM,0.7333333333333334,0.75,0.65
20,3,KNN,0.4133333333333333,0.55,0.825
20,3,RF,0.8,0.8,0.85
20,3,XGB,0.6933333333333334,0.7,0.75
20,4,LOGIS,0.8466666666666667,0.85,0.9
20,4,SVM,0.7066666666666668,0.75,0.9
20,4,KNN,0.5266666666666667,0.55,0.675
20,4,RF,0.8933333333333333,0.9,0.9
20,4,XGB,0.68,0.7,0.7
109,0,LOGIS,0.833783906406332,0.8350649350649351,0.9319008264462809
109,0,SVM,0.8247543760587238,0.8255411255411256,0.8834710743801653
109,0,KNN,0.6751207729468599,0.6783549783549783,0.7829752066115703
109,0,RF,0.8064351590438547,0.8069264069264068,0.8393388429752064
109,0,XGB,0.8252164502164503,0.8259740259740258,0.873388429752066
109,1,LOGIS,0.8606258234519103,0.861038961038961,0.9137190082644627
109,1,SVM,0.8119379644699338,0.8147186147186147,0.8945454545454545
109,1,KNN,0.738725727361883,0.7406926406926407,0.8598347107438016
109,1,RF,0.823329172734207,0.8242424242424242,0.901404958677686
109,1,XGB,0.7842923583597967,0.7883116883116884,0.8894214876033057
109,2,LOGIS,0.8258159232072275,0.8264069264069265,0.8798347107438017
109,2,SVM,0.8332876543746108,0.8354978354978355,0.9203305785123966
109,2,KNN,0.7485275426328059,0.751948051948052,0.8358677685950413
109,2,RF,0.8339259809603059,0.8354978354978355,0.9016528925619834
109,2,XGB,0.8070017930200996,0.8077922077922078,0.8639669421487604
109,3,LOGIS,0.9267338306239908,0.9268398268398268,0.9733884297520662
109,3,SVM,0.8251826701140204,0.8259740259740258,0.9183471074380165
109,3,KNN,0.6955887581207275,0.7056277056277056,0.8333884297520662
109,3,RF,0.8435507246376812,0.844155844155844,0.9007438016528926
109,3,XGB,0.8075964615095049,0.8082251082251082,0.8700826446280991
109,4,LOGIS,0.8802550348202521,0.8805194805194805,0.9542148760330578
109,4,SVM,0.7972850604772802,0.7987012987012988,0.9067768595041322
109,4,KNN,0.7766012997935194,0.7805194805194806,0.8909917355371901
