source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,f1_score,observed,20.0,0.556,0.20464603587658378,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,64.96969696969697,0.595293266831078,,0.5937777592004064,0.5968087744617495,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,65.5050505050505,0.5957749921188338,,0.5942691067453209,0.5972808774923467,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,66.04040404040404,0.5962527948268246,,0.594759739129593,0.5977458505240562,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,66.57575757575758,0.5967267383082913,,0.5952464782109993,0.5982069984055832,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,67.11111111111111,0.5971968843940942,,0.595729419897013,0.5986643488911755,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,67.64646464646464,0.5976632934410304,,0.5962054512009096,0.5991211356811512,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,68.18181818181819,0.5981260243783595,,0.5966778043954585,0.5995742443612605,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,68.71717171717171,0.5985851347524545,,0.5971497444457472,0.6000205250591617,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,69.25252525252526,0.59904068076969,,0.5976180860629944,0.6004632754763856,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,69.78787878787878,0.5994927173377391,,0.5980797448882743,0.6009056897872039,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,70.32323232323233,0.5999412981053922,,0.5985379138370067,0.6013446823737777,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,70.85858585858585,0.6003864755006134,,0.5989959549846615,0.6017769960165653,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,71.39393939393939,0.6008283007672617,,0.5994441610131335,0.6022124405213899,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,71.92929292929293,0.6012668240007031,,0.5998955139227728,0.6026381340786333,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,72.46464646464646,0.6017020941816327,,0.6003435797037234,0.6030606086595419,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,accuracy,fitted,73.0,0.6021341592090153,,0.6007820595691108,0.6034862588489197,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,20.0,0.44000000000000006,0.18165902124584946,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,25.0,0.66,0.2019350830781461,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,30.0,0.35,0.12965112255683295,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,34.0,0.43499999999999994,0.06624868971450598,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,39.0,0.485,0.18384988781612022,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,44.0,0.375,0.07262919523166975,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,49.0,0.4208,0.06996610290387449,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,54.0,0.40346666666666664,0.05870907558082956,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,59.0,0.38746031746031745,0.04133328456827889,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,63.0,0.44793650793650797,0.06986967315659436,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,68.0,0.44959183673469383,0.1517095266021373,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,observed,73.0,0.4390816326530612,0.06720387169411363,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,20.0,0.5037519616445192,,-0.9249517192445253,1.9324556425335637,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,20.535353535353536,0.4999866746013058,,-0.841589159306843,1.8415625085094545,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,21.07070707070707,0.4964481510140487,,-0.7653550268874104,1.7582513289155077,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,21.606060606060606,0.49311747937133277,,-0.6954828486987027,1.6817178074413683,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,22.141414141414142,0.4899777424594651,,-0.6313060885159316,1.6112615734348619,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,22.67676767676768,0.4870137651367714,,-0.5722400664242513,1.5462675966977941,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,23.21212121212121,0.48421189906573864,,-0.5177726409377943,1.4861964390692717,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,23.747474747474747,0.48155983827984356,,-0.4674548602840232,1.4305745368437104,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,24.282828282828284,0.4790464605885125,,-0.4208871879351115,1.3789801091121365,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,24.81818181818182,0.47666169072323517,,-0.37771817282354925,1.3310415542700196,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,25.353535353535353,0.47439638184996624,,-0.33763576800006123,1.2864285316999937,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,25.88888888888889,0.4722422126555346,,-0.3003615669940784,1.2448459923051476,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,26.424242424242422,0.4701915976880729,,-0.2656464935584681,1.2060296889346138,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,26.95959595959596,0.46823760901612643,,-0.23327088001042462,1.1697460980426775,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,27.494949494949495,0.4663739075857522,,-0.20303500272555092,1.1357828178970553,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,28.03030303030303,0.4645946829133989,,-0.17476134240239805,1.103950708229196,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,28.565656565656568,0.46289459996556004,,-0.14828730399141243,1.0740765039225324,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,29.1010101010101,0.4612687522527295,,-0.1234703968349598,1.0460079013404189,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,29.636363636363637,0.45971262031190924,,-0.10017874303599855,1.019603983659817,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,30.17171717171717,0.4582220348743076,,-0.07829478088607983,0.994738850634695,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,30.707070707070706,0.4567931441172963,,-0.05771089769855198,0.9712971859331446,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,31.242424242424242,0.45542238448571914,,-0.03832945898725093,0.9491742279586892,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,31.77777777777778,0.4541064546401144,,-0.020061367879998737,0.9282742771602275,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,32.313131313131315,0.45284229215065636,,-0.002826821743800667,0.9085114060451134,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,32.848484848484844,0.45162705260752833,,0.01344906684036662,0.88980503837469,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,33.38383838383838,0.45045809086256333,,0.028832584723496035,0.8720835970016306,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,33.91919191919192,0.449332944154598,,0.04338726786702429,0.8552786204421717,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,34.45454545454545,0.44824931690312864,,0.05716728626422796,0.8393313475420293,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,34.98989898989899,0.44720506698240103,,0.07022549672485268,0.8241846372399494,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,35.525252525252526,0.44619819331172766,,0.0826097638697309,0.8097866227537245,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,36.06060606060606,0.44522682461819924,,0.09436514885091357,0.796088500385485,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,36.5959595959596,0.4442892092455441,,0.10553023256482902,0.7830481859262592,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,37.131313131313135,0.44338370589810333,,0.11614370626851822,0.7706237055276884,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,37.66666666666667,0.4425087752220801,,0.1262384966077646,0.7587790538363957,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,38.2020202020202,0.44166297213768346,,0.13584762450235705,0.7474783197730099,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,38.73737373737374,0.44084493884576564,,0.1450019981953079,0.7366878794962234,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,39.27272727272727,0.44005339844125946,,0.15372600695145,0.7263807899310689,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,39.80808080808081,0.4392871490733311,,0.1620470483664096,0.7165272497802526,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,40.34343434343434,0.4385450585988323,,0.16998818982865832,0.7071019273690062,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,40.878787878787875,0.4378260596814816,,0.17757183021439488,0.6980802891485682,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,41.41414141414141,0.43712914529434826,,0.18481602879432846,0.6894422617943681,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
real,SVM,auc,fitted,41.94949494949495,0.4364533645877377,,0.19174330093124453,0.6811634282442309,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_AE_head_2:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_AE_head_2,1,miRNA,CVAE,SKCM | DESeq | offaug_AE_head_2 | CVAE1-200
