total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.6466666666666667,0.65,0.65
20,0,SVM,0.64,0.65,0.55
20,0,KNN,0.6333333333333334,0.65,0.675
20,0,RF,0.6933333333333334,0.7,0.75
20,0,XGB,0.6466666666666667,0.65,0.75
20,1,LOGIS,0.8933333333333333,0.9,0.95
20,1,SVM,0.6133333333333333,0.65,0.45
20,1,KNN,0.5599999999999999,0.6,0.625
20,1,RF,0.6466666666666667,0.65,0.6
20,1,XGB,0.5733333333333334,0.6,0.6
20,2,LOGIS,0.5933333333333334,0.6,0.65
20,2,SVM,0.6933333333333334,0.7,0.5
20,2,KNN,0.6466666666666667,0.65,0.725
20,2,RF,0.6466666666666667,0.65,0.65
20,2,XGB,0.5,0.5,0.55
20,3,LOGIS,0.5866666666666667,0.6,0.65
20,3,SVM,0.64,0.65,0.3
20,3,KNN,0.5533333333333333,0.6,0.55
20,3,RF,0.5266666666666667,0.55,0.575
20,3,XGB,0.5266666666666666,0.55,0.55
20,4,LOGIS,0.68,0.7,0.8
20,4,SVM,0.6333333333333334,0.65,0.275
20,4,KNN,0.68,0.7,0.725
20,4,RF,0.7333333333333334,0.75,0.85
20,4,XGB,0.7466666666666667,0.75,0.8
109,0,LOGIS,0.8890260433692927,0.8896103896103895,0.9446005509641873
109,0,SVM,0.7688080609957041,0.770995670995671,0.8651790633608817
109,0,KNN,0.6673246539882696,0.670995670995671,0.7361088154269972
109,0,RF,0.7792451583504214,0.7805194805194806,0.8474242424242424
109,0,XGB,0.7159307359307359,0.7164502164502163,0.8048484848484849
109,1,LOGIS,0.8892171139310727,0.8896103896103897,0.961280991735537
109,1,SVM,0.7404783584074203,0.7432900432900433,0.8515977961432508
109,1,KNN,0.6748434187071958,0.6796536796536796,0.7219559228650138
109,1,RF,0.7695018508061986,0.770995670995671,0.8479063360881541
109,1,XGB,0.7676569768903866,0.7705627705627706,0.8821625344352617
109,2,LOGIS,0.9363071710897799,0.9363636363636363,0.9816942148760331
109,2,SVM,0.8535638998682478,0.8541125541125542,0.9186088154269972
109,2,KNN,0.6683131544275709,0.6705627705627706,0.7533126721763086
109,2,RF,0.8608585366513755,0.8636363636363636,0.921198347107438
109,2,XGB,0.8345454545454546,0.8354978354978355,0.9245041322314049
109,3,LOGIS,0.8994918125352906,0.8995670995670995,0.9526859504132231
109,3,SVM,0.834344375431332,0.8354978354978355,0.9180991735537191
109,3,KNN,0.7797093029015226,0.7805194805194806,0.831404958677686
109,3,RF,0.8164145541719912,0.8168831168831169,0.9031267217630855
109,3,XGB,0.8703954220201359,0.8718614718614719,0.9029752066115704
109,4,LOGIS,0.9443562958780349,0.9445887445887446,0.9983471074380166
109,4,SVM,0.8231814318404707,0.825108225108225,0.9199862258953168
109,4,KNN,0.7098776096250856,0.7142857142857142,0.7842148760330578
109,4,RF,0.8049886828147697,0.8064935064935064,0.8802617079889806
109,4,XGB,0.7686475080983091,0.7701298701298701,0.8898484848484849
199,0,LOGIS,0.9294047971711643,0.9294871794871795,0.9816917293233083
199,0,SVM,0.8689662241908712,0.8692307692307691,0.9347631578947369
199,0,KNN,0.7278597169482921,0.7284615384615384,0.7947694235588972
199,0,RF,0.8285034556087189,0.8292307692307693,0.9033865914786967
199,0,XGB,0.8340508635566403,0.8342307692307692,0.9202005012531329
199,1,LOGIS,0.9244016702168179,0.9244871794871795,0.9741604010025064
199,1,SVM,0.8637245530740472,0.8639743589743588,0.9473583959899748
199,1,KNN,0.7266185866899287,0.7284615384615385,0.785673558897243
199,1,RF,0.8481981776485762,0.849102564102564,0.9329317042606515
199,1,XGB,0.8389536161232135,0.8393589743589743,0.9209937343358394
199,2,LOGIS,0.8945185335429239,0.8946153846153846,0.9602142857142857
199,2,SVM,0.8636852041442005,0.8642307692307691,0.942952380952381
199,2,KNN,0.7233241170468385,0.7234615384615385,0.7872199248120301
199,2,RF,0.8177025820814817,0.8189743589743591,0.9127105263157894
199,2,XGB,0.8738038212182164,0.8743589743589743,0.942607769423559
199,3,LOGIS,0.9395948438952291,0.9397435897435897,0.9852531328320803
199,3,SVM,0.8031855750947539,0.8042307692307693,0.9142807017543859
199,3,KNN,0.7129391615688896,0.7137179487179488,0.7270288220551379
199,3,RF,0.7779723628247377,0.7791025641025641,0.8733258145363407
199,3,XGB,0.8182444565930181,0.8192307692307692,0.8663771929824563
199,4,LOGIS,0.9443023517473469,0.9447435897435896,0.9878872180451129
199,4,SVM,0.792529783661965,0.7938461538461539,0.9024962406015037
199,4,KNN,0.6966317314718664,0.6983333333333334,0.7695206766917293
199,4,RF,0.7630451661137991,0.7635897435897436,0.8590582706766918
199,4,XGB,0.783739837398374,0.7838461538461539,0.8995889724310778
288,0,LOGIS,0.9094033646233207,0.9096188747731399,0.9806896551724138
288,0,SVM,0.864196509603836,0.8644888082274651,0.9289819376026272
288,0,KNN,0.7160494080349036,0.7188142770719903,0.7960550082101806
288,0,RF,0.8324252671198458,0.8333333333333333,0.904384236453202
288,0,XGB,0.7796119339591725,0.7810042347247429,0.8903940886699508
288,1,LOGIS,0.9513746716409452,0.9515426497277677,0.991855500821018
288,1,SVM,0.8886020961613298,0.8890502117362372,0.9560509031198687
288,1,KNN,0.7482837388728522,0.7500907441016335,0.8178612479474549
288,1,RF,0.8468961218500961,0.8474289171203871,0.9159154351395731
288,1,XGB,0.8296948363397068,0.8301270417422867,0.8973850574712644
288,2,LOGIS,0.9270491045683551,0.9272232304900181,0.9747619047619047
288,2,SVM,0.8781182895877624,0.8785238959467634,0.9493349753694581
288,2,KNN,0.7277137684903859,0.7292800967937083,0.7926108374384236
288,2,RF,0.8393792772242673,0.84010889292196,0.9242077175697865
288,2,XGB,0.839172810759738,0.8402298850574713,0.9140188834154351
288,3,LOGIS,0.9304281544944131,0.9304900181488204,0.9811740558292282
288,3,SVM,0.822412544423468,0.8232909860859043,0.9187192118226601
288,3,KNN,0.6890672254491091,0.6910465819721718,0.752495894909688
288,3,RF,0.7981249421691423,0.798790078644888,0.893452380952381
288,3,XGB,0.8124249907305601,0.8127041742286751,0.9052216748768472
288,4,LOGIS,0.9374358318680034,0.937568058076225,0.9846223316912972
288,4,SVM,0.8713943405661567,0.871869328493648,0.9457142857142857
288,4,KNN,0.7456984596846923,0.747005444646098,0.8208579638752053
288,4,RF,0.846766208119728,0.847610405323654,0.9057881773399016
288,4,XGB,0.8714739456260089,0.8716878402903812,0.9266666666666667
377,0,LOGIS,0.9442045345937021,0.9442456140350878,0.9930736404420616
377,0,SVM,0.8909874863046884,0.8912631578947368,0.9607573160204739
377,0,KNN,0.7520858734593538,0.7532631578947369,0.8028015870121135
377,0,RF,0.821213162706903,0.8223157894736841,0.9173585528848687
377,0,XGB,0.846016555367908,0.846140350877193,0.9360800071326387
377,1,LOGIS,0.938830292686457,0.9389122807017545,0.9866783787836418
377,1,SVM,0.8696120798027828,0.8698947368421053,0.9465380360117202
377,1,KNN,0.7550021172101171,0.756,0.8201372425056634
377,1,RF,0.837652664983222,0.8381052631578948,0.9138255664571455
377,1,XGB,0.8416545660700201,0.8434035087719298,0.9271224665961508
377,2,LOGIS,0.9602033923107104,0.9602456140350878,0.9921360631886946
377,2,SVM,0.8857894048614339,0.8860350877192982,0.9589646326488431
377,2,KNN,0.7764151951768051,0.7771929824561403,0.8238857278330961
377,2,RF,0.8456776668982661,0.8461754385964912,0.9257303862567021
377,2,XGB,0.8724067790084137,0.8727719298245613,0.9384803832172253
377,3,LOGIS,0.9415734462702214,0.9416491228070176,0.9861764598606703
377,3,SVM,0.893545676233282,0.893859649122807,0.9609885188832556
377,3,KNN,0.7300834099149854,0.7321754385964911,0.80616051273946
377,3,RF,0.8329087593513045,0.8330175438596491,0.9182398998188473
377,3,XGB,0.8509876029571851,0.8514035087719298,0.92950521371574
377,4,LOGIS,0.9309549574578367,0.9309824561403509,0.9876234534129271
377,4,SVM,0.8777116328922314,0.8781052631578948,0.9628253759832708
377,4,KNN,0.7305413473020241,0.7322105263157895,0.8079460026828447
377,4,RF,0.8536286981549832,0.8542456140350877,0.9312529128318602
377,4,XGB,0.8510346642182242,0.8516842105263158,0.9283579125684389
467,0,LOGIS,0.9571657214043012,0.9572180279112331,0.9931239935587761
467,0,SVM,0.8886073489666867,0.8887668725692061,0.9613627214170692
467,0,KNN,0.7441988594087858,0.7451841683825213,0.8167562399355879
467,0,RF,0.8671066622695189,0.8671928620452987,0.9274124396135266
467,0,XGB,0.8368170932133328,0.8373141157629833,0.9160869565217391
467,1,LOGIS,0.9483789799891863,0.9484786090139556,0.9893840579710146
467,1,SVM,0.8753866476823287,0.8757721345229925,0.953888888888889
467,1,KNN,0.742518151522002,0.7428963623884697,0.7897987117552334
467,1,RF,0.8324063419064025,0.8328071379547015,0.9123299114331724
467,1,XGB,0.8410928474519757,0.8414550446122169,0.9130656199677938
467,2,LOGIS,0.9379950928089815,0.9380233356211394,0.982777777777778
467,2,SVM,0.8670457031247117,0.8673301304049417,0.9455817230273752
467,2,KNN,0.7247062601978154,0.725966598032487,0.7904599436392914
467,2,RF,0.8304503798364529,0.8309082589796386,0.918161231884058
467,2,XGB,0.8393411444887438,0.8394875314573325,0.9288264895330112
467,3,LOGIS,0.9592074928517217,0.9592312971859986,0.9893739935587762
467,3,SVM,0.8902028753543195,0.8908487760237932,0.9599496779388085
467,3,KNN,0.7613029154879373,0.7623655913978495,0.818720813204509
467,3,RF,0.836656344935569,0.8373598718828644,0.9256290257648953
467,3,XGB,0.8560939897300841,0.856508808053077,0.9347634863123992
467,4,LOGIS,0.9679021775522809,0.9679249599633952,0.9924094202898551
467,4,SVM,0.8906296648508718,0.8908258979638527,0.9644202898550726
467,4,KNN,0.752950814199265,0.7538320750400367,0.8255605877616746
467,4,RF,0.834936728141623,0.8352322123083964,0.9213898953301127
467,4,XGB,0.8585033156053214,0.8587051018073668,0.9326952495974237
553,0,LOGIS,0.9510301469296264,0.9511220311220312,0.9903437183104511
553,0,SVM,0.9130938662856106,0.9132022932022933,0.9685020333853501
553,0,KNN,0.7437727923721853,0.744914004914005,0.8143753645119087
553,0,RF,0.8715647028525924,0.8716134316134315,0.9374927863859508
553,0,XGB,0.8806345665825649,0.8806715806715806,0.9442359611467523
553,1,LOGIS,0.9510816711064713,0.9511384111384112,0.9906694365193207
553,1,SVM,0.8875367705543724,0.8878624078624078,0.962374008045971
553,1,KNN,0.7499377691357431,0.7504013104013104,0.8099356860880362
553,1,RF,0.844037549669775,0.8443734643734644,0.9256943678203194
553,1,XGB,0.8422255322446797,0.8425880425880428,0.9240240056815694
553,2,LOGIS,0.949160914718053,0.9492874692874693,0.9906814555606346
553,2,SVM,0.894692634921429,0.8950859950859951,0.9640593885132118
553,2,KNN,0.7513867410478066,0.7522686322686323,0.8058540065222456
553,2,RF,0.8367616605532907,0.8371662571662573,0.9250562530540186
553,2,XGB,0.8568282874597658,0.8571334971334972,0.9343851855354668
553,3,LOGIS,0.96378662646569,0.9638165438165439,0.9926770761635044
553,3,SVM,0.8947165826160065,0.8950859950859951,0.9649844825200666
553,3,KNN,0.738701489615941,0.7395741195741194,0.81216841457242
