total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.6933333333333334,0.7,0.65
20,0,SVM,0.5866666666666667,0.6,0.6
20,0,KNN,0.5866666666666667,0.6,0.5
20,0,RF,0.6,0.6,0.6
20,0,XGB,0.74,0.75,0.7
20,1,LOGIS,0.9,0.9,0.95
20,1,SVM,0.8466666666666667,0.85,0.95
20,1,KNN,0.8933333333333333,0.9,0.9
20,1,RF,0.8466666666666667,0.85,0.95
20,1,XGB,0.8466666666666667,0.85,0.85
20,2,LOGIS,0.8400000000000001,0.85,0.9
20,2,SVM,0.7866666666666667,0.8,0.6
20,2,KNN,0.5133333333333333,0.55,0.55
20,2,RF,0.74,0.75,0.75
20,2,XGB,0.74,0.75,0.8
20,3,LOGIS,0.68,0.7,0.7
20,3,SVM,0.6266666666666667,0.65,0.2
20,3,KNN,0.5800000000000001,0.6,0.6
20,3,RF,0.6333333333333334,0.65,0.775
20,3,XGB,0.64,0.65,0.7
20,4,LOGIS,0.7933333333333333,0.8,0.8
20,4,SVM,0.74,0.75,0.55
20,4,KNN,0.7933333333333333,0.8,0.75
20,4,RF,0.8466666666666667,0.85,0.85
20,4,XGB,0.8400000000000001,0.85,0.85
109,0,LOGIS,0.9725569358178052,0.9727272727272727,0.9966942148760332
109,0,SVM,0.9357415772633164,0.9359307359307358,0.9933608815426996
109,0,KNN,0.8798682476943347,0.8800865800865803,0.9357162534435262
109,0,RF,0.9076896292113682,0.9082251082251084,0.9619146005509641
109,0,XGB,0.8802388580146017,0.8813852813852814,0.9759779614325069
109,1,LOGIS,0.9812792851694454,0.9813852813852814,0.9945454545454545
109,1,SVM,0.9262883493318276,0.9264069264069266,0.9826446280991735
109,1,KNN,0.8250583474496518,0.8255411255411256,0.9012534435261708
109,1,RF,0.9535798983625071,0.9536796536796537,0.9793388429752066
109,1,XGB,0.953987736138766,0.9541125541125541,0.9796694214876032
109,2,LOGIS,0.9726708074534163,0.9727272727272727,0.9983471074380166
109,2,SVM,0.9544889892715979,0.9545454545454547,0.9867355371900827
109,2,KNN,0.8440225233703493,0.8445887445887447,0.9182438016528925
109,2,RF,0.9266694899303595,0.9268398268398268,0.9850964187327824
109,2,XGB,0.9356920463213371,0.9359307359307358,0.9784710743801653
109,3,LOGIS,0.9817805383022774,0.9818181818181818,0.9966666666666667
109,3,SVM,0.9262507058159232,0.9264069264069266,0.9931818181818182
109,3,KNN,0.8980614579928081,0.8987012987012987,0.9518526170798898
109,3,RF,0.9265070284406669,0.9268398268398268,0.9787258953168043
109,3,XGB,0.9073737373737373,0.9082251082251082,0.9632644628099174
109,4,LOGIS,0.9818181818181818,0.9818181818181818,0.9983471074380166
109,4,SVM,0.9066022667301439,0.9082251082251082,0.9715151515151514
109,4,KNN,0.8244955867930696,0.825974025974026,0.8768250688705234
109,4,RF,0.8979840208101078,0.8991341991341992,0.9646005509641874
109,4,XGB,0.8617945654650461,0.8627705627705629,0.9529063360881542
199,0,LOGIS,0.989855145952707,0.9898717948717948,0.9994736842105263
199,0,SVM,0.9596449692085122,0.9597435897435898,0.993390977443609
199,0,KNN,0.8679885170035504,0.8692307692307691,0.937170426065163
199,0,RF,0.9243055731887567,0.9244871794871795,0.9792543859649122
