total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.8933333333333333,0.9,0.9
20,0,SVM,0.6866666666666668,0.7,0.4
20,0,KNN,0.6933333333333334,0.7,0.775
20,0,RF,0.64,0.65,0.75
20,0,XGB,0.8933333333333333,0.9,0.9
20,1,LOGIS,0.6466666666666667,0.65,0.7
20,1,SVM,0.5333333333333334,0.55,0.4
20,1,KNN,0.5866666666666667,0.6,0.6
20,1,RF,0.5466666666666666,0.55,0.575
20,1,XGB,0.6,0.6,0.7
20,2,LOGIS,0.74,0.75,0.75
20,2,SVM,0.74,0.75,0.8
20,2,KNN,0.7066666666666667,0.75,0.8
20,2,RF,0.74,0.75,0.75
20,2,XGB,0.64,0.65,0.7
20,3,LOGIS,0.47333333333333333,0.5,0.55
20,3,SVM,0.49333333333333335,0.5,0.35
20,3,KNN,0.3733333333333333,0.45,0.425
20,3,RF,0.5466666666666666,0.55,0.45
20,3,XGB,0.33999999999999997,0.35,0.4
20,4,LOGIS,0.8466666666666667,0.85,0.8
20,4,SVM,0.8466666666666667,0.85,0.25
20,4,KNN,0.8400000000000001,0.85,0.85
20,4,RF,0.7333333333333334,0.75,0.85
20,4,XGB,0.6333333333333334,0.65,0.7
109,0,LOGIS,0.9727084509693207,0.9727272727272727,0.9900826446280991
109,0,SVM,0.840760866584396,0.8441558441558442,0.9119283746556472
109,0,KNN,0.7546752687344961,0.7623376623376623,0.7796831955922865
109,0,RF,0.7872866949983655,0.7887445887445887,0.8829545454545455
109,0,XGB,0.738685437369648,0.7428571428571429,0.8427548209366392
109,1,LOGIS,0.9544513457556935,0.9545454545454547,0.9933884297520661
109,1,SVM,0.8792364640190726,0.88008658008658,0.9339118457300275
109,1,KNN,0.787305576193448,0.7878787878787878,0.8857024793388429
109,1,RF,0.833162996423866,0.8333333333333334,0.9222727272727272
109,1,XGB,0.8048452653372562,0.806060606060606,0.9021487603305784
109,2,LOGIS,0.9532091097308488,0.9532467532467532,0.9945454545454545
109,2,SVM,0.8154987864919215,0.8168831168831169,0.9124931129476584
109,2,KNN,0.7424769433465086,0.7432900432900433,0.8174035812672175
109,2,RF,0.7700338791643139,0.7705627705627707,0.8930578512396694
109,2,XGB,0.7876341050254092,0.7883116883116884,0.8938016528925619
109,3,LOGIS,0.9721695543205839,0.9722943722943723,0.9834710743801655
109,3,SVM,0.8794327485380116,0.880952380952381,0.9399862258953167
109,3,KNN,0.7677509205770076,0.770995670995671,0.8361363636363637
109,3,RF,0.8524442298103624,0.8536796536796537,0.9283264462809917
109,3,XGB,0.9176359872012047,0.9177489177489179,0.9700550964187329
109,4,LOGIS,1.0,1.0,1.0
109,4,SVM,0.9090156220591004,0.909090909090909,0.9768044077134986
109,4,KNN,0.842815768204515,0.8441558441558442,0.8887190082644629
109,4,RF,0.8430142550051016,0.8441558441558442,0.9367217630853995
109,4,XGB,0.8151656314699792,0.8160173160173161,0.9166666666666667
199,0,LOGIS,0.989855145952707,0.9898717948717948,0.9989736842105262
199,0,SVM,0.9294713466531839,0.9296153846153846,0.9880989974937343
199,0,KNN,0.8440908632821342,0.8443589743589743,0.906108395989975
199,0,RF,0.9094604440075675,0.9097435897435897,0.9724454887218045
199,0,XGB,0.8944808690251567,0.8946153846153846,0.9782681704260652
199,1,LOGIS,0.9499498746867168,0.95,0.9904824561403508
199,1,SVM,0.9040871705826776,0.9046153846153846,0.977358395989975
199,1,KNN,0.838476428720331,0.8392307692307691,0.9061196741854637
199,1,RF,0.8937062580638049,0.8947435897435898,0.9513126566416041
199,1,XGB,0.8833792028346764,0.8843589743589744,0.955250626566416
199,2,LOGIS,0.9694422731581284,0.9694871794871796,0.9942857142857143
199,2,SVM,0.9084655632758448,0.909102564102564,0.9709035087719299
199,2,KNN,0.7781312713814132,0.7788461538461539,0.8776058897243108
199,2,RF,0.8736259116463314,0.8743589743589745,0.9428289473684209
199,2,XGB,0.9042224774959049,0.9043589743589745,0.9421365914786968
199,3,LOGIS,0.9646562527050332,0.9648717948717949,0.9882957393483709
199,3,SVM,0.9292852762223154,0.9297435897435898,0.9824335839598998
199,3,KNN,0.798890398322437,0.7992307692307693,0.8839699248120301
199,3,RF,0.8887458957471196,0.8896153846153846,0.9598489974937342
199,3,XGB,0.8838049484390949,0.8842307692307692,0.9575137844611529
199,4,LOGIS,0.9849968730456535,0.9850000000000001,0.998
199,4,SVM,0.9397541554152594,0.9399999999999998,0.9859937343358396
199,4,KNN,0.7834996469680172,0.7841025641025642,0.8720526315789474
199,4,RF,0.8946398124767828,0.8947435897435898,0.9724492481203008
199,4,XGB,0.914808454196459,0.915,0.9709661654135339
288,0,LOGIS,0.9757007908515638,0.975741076830006,0.9968965517241379
288,0,SVM,0.9513809047739809,0.9515426497277677,0.9892200328407226
288,0,KNN,0.8296294005985295,0.8298850574712644,0.8992405582922824
288,0,RF,0.9163727361254121,0.9166969147005444,0.9666050903119869
288,0,XGB,0.9025880602026145,0.902843315184513,0.9644088669950739
288,1,LOGIS,0.9826896980509826,0.9826981246218995,0.9959523809523809
288,1,SVM,0.9513341750784143,0.9514216575922566,0.988431855500821
288,1,KNN,0.8399108411329642,0.8401693889897157,0.9039449917898192
288,1,RF,0.9127561031979958,0.9130671506352087,0.9698645320197045
288,1,XGB,0.9025325760605221,0.9026013309134907,0.9735385878489327
288,2,LOGIS,0.9755891954055539,0.9756200846944949,0.9968226600985222
288,2,SVM,0.9367683211962745,0.9372050816696914,0.9794499178981939
288,2,KNN,0.7650863832099108,0.7672716273442226,0.8534441707717569
288,2,RF,0.8880417784558878,0.8886872353297036,0.9618103448275862
288,2,XGB,0.8987965715409733,0.8992135511191772,0.9669458128078819
288,3,LOGIS,0.9931013975617009,0.993103448275862,0.9976190476190476
288,3,SVM,0.9407998166684038,0.9410768300060497,0.9916174055829228
288,3,KNN,0.8126046999438984,0.8127041742286751,0.8957307060755337
288,3,RF,0.9025401554560277,0.9030248033877799,0.9760180623973728
288,3,XGB,0.9091406112264504,0.9098608590441621,0.9776765188834154
288,4,LOGIS,0.9756243849780258,0.9756805807622504,0.9966502463054188
288,4,SVM,0.9306315698015692,0.9307320024198427,0.9848768472906404
288,4,KNN,0.8083682560480387,0.8091954022988507,0.8827175697865354
288,4,RF,0.8817480607510844,0.8822141560798548,0.9629228243021346
288,4,XGB,0.8851019827015186,0.8855414398064125,0.9564696223316913
377,0,LOGIS,0.976014383428662,0.9760701754385966,0.9960695513327092
377,0,SVM,0.9440190720306031,0.9441754385964913,0.9880941670415355
377,0,KNN,0.8430775786702492,0.8434035087719298,0.905758086021244
377,0,RF,0.9094091858674762,0.909578947368421,0.9729955664166191
377,0,XGB,0.9069936248357301,0.9070526315789472,0.9722899012372697
377,1,LOGIS,0.9814040623506125,0.981438596491228,0.9976129976129975
377,1,SVM,0.9546624163091689,0.9548771929824561,0.994082544082544
377,1,KNN,0.8457633585741748,0.8463157894736841,0.924835260361576
377,1,RF,0.9148007446217887,0.9151578947368421,0.9755866190076716
377,1,XGB,0.9278173944747585,0.9283157894736842,0.9728584860163808
377,2,LOGIS,0.9761140644702287,0.9761403508771931,0.9984492589755748
377,2,SVM,0.9468398769572348,0.9469122807017543,0.9903855272276324
377,2,KNN,0.8272370739029842,0.8275438596491227,0.8962332778122253
377,2,RF,0.9041691906187672,0.9043859649122806,0.9701229569650623
377,2,XGB,0.8907794576968253,0.8910877192982458,0.9679651311230257
377,3,LOGIS,0.9894186691154383,0.9894385964912281,0.9988834988834988
377,3,SVM,0.9574860531775056,0.9575789473684211,0.9948154632365158
377,3,KNN,0.8724410751855369,0.8727368421052631,0.9208204155572577
377,3,RF,0.9175261036725079,0.9178245614035088,0.9805529213423952
377,3,XGB,0.9282433241695143,0.9283508771929825,0.974690885217201
377,4,LOGIS,0.989387940572151,0.98940350877193,0.9987294987294988
377,4,SVM,0.965421795276438,0.9655438596491228,0.9948724027671396
377,4,KNN,0.8669164940142874,0.8674736842105263,0.9226100594521647
377,4,RF,0.9120173932701018,0.912421052631579,0.9796027809185703
377,4,XGB,0.9202941971652512,0.9203508771929825,0.975192601508391
467,0,LOGIS,0.9806926498933113,0.9807137954701443,0.9966908212560387
467,0,SVM,0.9549393727832314,0.9550674902768245,0.9924798711755234
467,0,KNN,0.8602085266724562,0.8608098833218942,0.9255988325281803
467,0,RF,0.8947485111093533,0.8951269732326699,0.9722886473429952
467,0,XGB,0.9118778033060723,0.9122626401281171,0.9723389694041866
467,1,LOGIS,0.9785648489909642,0.9785861358956762,0.9968800322061192
467,1,SVM,0.9441321845770556,0.9442919240448411,0.987866344605475
467,1,KNN,0.8560162113360571,0.856417295813315,0.9272091384863124
467,1,RF,0.9097681184855221,0.9100434683138869,0.9705978260869565
467,1,XGB,0.8841237960962053,0.8843971631205674,0.9649798711755235
467,2,LOGIS,0.9806801649316901,0.9807137954701443,0.9977878421900161
467,2,SVM,0.9548619858467198,0.955044612216884,0.9928039452495974
467,2,KNN,0.8667028184627839,0.8671242278654769,0.9246950483091789
467,2,RF,0.9161699761750122,0.9164264470372911,0.9788768115942028
467,2,XGB,0.9229400319834712,0.9230839624799817,0.9787117552334944
467,3,LOGIS,0.9872041456345757,0.987211164493251,0.9990942028985508
