total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.7466666666666667,0.75,0.8
20,0,SVM,0.5933333333333334,0.6,0.35
20,0,KNN,0.7866666666666667,0.8,0.875
20,0,RF,0.74,0.75,0.9
20,0,XGB,0.7866666666666667,0.8,0.85
20,1,LOGIS,0.68,0.7,0.8
20,1,SVM,0.6866666666666668,0.7,0.5
20,1,KNN,0.5466666666666666,0.6,0.7
20,1,RF,0.7866666666666667,0.8,0.85
20,1,XGB,0.7933333333333333,0.8,0.85
20,2,LOGIS,0.9,0.9,0.95
20,2,SVM,0.8466666666666667,0.85,0.9
20,2,KNN,0.74,0.75,0.85
20,2,RF,0.8,0.8,0.9
20,2,XGB,0.7933333333333333,0.8,0.8
20,3,LOGIS,0.7333333333333334,0.75,0.9
20,3,SVM,0.7333333333333334,0.75,0.3
20,3,KNN,0.7866666666666667,0.8,0.775
20,3,RF,0.8466666666666667,0.85,0.8
20,3,XGB,0.7466666666666667,0.75,0.75
20,4,LOGIS,0.6933333333333334,0.7,0.7
20,4,SVM,0.6466666666666667,0.65,0.625
20,4,KNN,0.6866666666666668,0.7,0.725
20,4,RF,0.6933333333333334,0.7,0.8
20,4,XGB,0.74,0.75,0.9
109,0,LOGIS,0.9630598234717228,0.9632034632034632,0.9900826446280991
109,0,SVM,0.8903030303030303,0.890909090909091,0.9487603305785125
109,0,KNN,0.8073677771503858,0.8082251082251082,0.8894214876033057
109,0,RF,0.9082146671025388,0.909090909090909,0.9735537190082646
109,0,XGB,0.8793301788473414,0.8813852813852814,0.9636363636363636
109,1,LOGIS,0.9357682744410433,0.9359307359307361,0.9884297520661157
109,1,SVM,0.862015182884748,0.8627705627705629,0.9471074380165287
109,1,KNN,0.7700225365786005,0.7714285714285714,0.8278512396694214
109,1,RF,0.9076218708827405,0.9077922077922078,0.9637190082644628
109,1,XGB,0.8797920195746283,0.88008658008658,0.9532231404958678
109,2,LOGIS,0.9817805383022774,0.9818181818181818,0.9983471074380166
109,2,SVM,0.9175221155655938,0.9177489177489176,0.9717355371900827
109,2,KNN,0.8158751225890815,0.8168831168831169,0.872809917355372
109,2,RF,0.9088641069075851,0.909090909090909,0.975206611570248
109,2,XGB,0.8993026538678712,0.8995670995670997,0.9484297520661157
109,3,LOGIS,0.9535798983625071,0.9536796536796537,0.9948760330578512
109,3,SVM,0.915506156696088,0.9160173160173161,0.9547107438016529
109,3,KNN,0.8138264633916809,0.8155844155844155,0.8902479338842977
109,3,RF,0.8879926595143987,0.8883116883116884,0.9426446280991735
109,3,XGB,0.9256183938106135,0.925974025974026,0.9642148760330578
109,4,LOGIS,0.9630598234717228,0.9632034632034632,0.9947107438016529
109,4,SVM,0.869995145967686,0.8705627705627705,0.9436363636363637
109,4,KNN,0.7588101974303347,0.7610389610389611,0.8175206611570248
109,4,RF,0.8520600414078675,0.8523809523809524,0.9138016528925619
109,4,XGB,0.8619255649003932,0.8623376623376624,0.9438842975206612
199,0,LOGIS,0.9748655409631019,0.9748717948717948,0.998
199,0,SVM,0.8890594794511563,0.8897435897435896,0.953342105263158
199,0,KNN,0.772960939245375,0.7742307692307693,0.8549342105263158
199,0,RF,0.8444037705270055,0.8447435897435897,0.9265657894736842
199,0,XGB,0.8644261419968199,0.8647435897435898,0.9458947368421053
199,1,LOGIS,0.9698624140087555,0.9698717948717949,0.9939736842105263
199,1,SVM,0.889424311247161,0.8896153846153846,0.9673947368421054
199,1,KNN,0.7691542411375532,0.7692307692307692,0.8732631578947367
199,1,RF,0.8787213213143893,0.879102564102564,0.9521052631578948
199,1,XGB,0.8791479402069904,0.8792307692307691,0.9522631578947369
199,2,LOGIS,0.9799874921826142,0.9800000000000001,0.9974999999999999
199,2,SVM,0.9193957332698115,0.9196153846153846,0.9848947368421053
199,2,KNN,0.8289617100913634,0.8291025641025641,0.9050657894736842
199,2,RF,0.8895045988733482,0.8897435897435898,0.9724210526315791
199,2,XGB,0.9142255810718659,0.9147435897435898,0.9682894736842105
199,3,LOGIS,0.9848520189983605,0.9848717948717949,1.0
199,3,SVM,0.9245214349193811,0.9246153846153847,0.9832368421052632
199,3,KNN,0.8690292295065856,0.8693589743589744,0.9315526315789473
199,3,RF,0.9191917645897106,0.9192307692307692,0.9737105263157895
199,3,XGB,0.9348029078324329,0.934871794871795,0.984421052631579
199,4,LOGIS,0.9647337151509167,0.9647435897435898,0.9925
199,4,SVM,0.9246961916987593,0.9247435897435897,0.9632368421052633
199,4,KNN,0.8438958559626082,0.8441025641025641,0.8993421052631578
199,4,RF,0.8790519822397304,0.8793589743589745,0.9484868421052631
199,4,XGB,0.8992663146611262,0.8994871794871795,0.9589078947368421
288,0,LOGIS,0.9792362880795314,0.9792498487598305,0.9976218787158146
288,0,SVM,0.9410703334728208,0.9411373260738053,0.9895192797689825
288,0,KNN,0.8819205937225959,0.8821536600120992,0.9370307457108884
288,0,RF,0.9064990673911281,0.9065335753176044,0.9699210124002038
288,0,XGB,0.9064390393922217,0.9064730792498488,0.965576694411415
288,1,LOGIS,0.9721460536528671,0.9721718088324259,0.9975709189740105
288,1,SVM,0.9512550099758108,0.9513611615245008,0.9858756582299983
288,1,KNN,0.8467571744417015,0.8470659407138535,0.921203499235604
288,1,RF,0.9058715288689916,0.9060496067755596,0.9663580771190758
288,1,XGB,0.9058972364155297,0.9061101028433152,0.9739128588415152
288,2,LOGIS,0.9826917487651439,0.9826981246218995,0.9988109393579073
288,2,SVM,0.9133652098058878,0.9134906231094979,0.9770935960591134
288,2,KNN,0.8186204648851516,0.8192982456140351,0.9012400203838966
288,2,RF,0.9028172583004309,0.9029038112522686,0.9600942755223374
288,2,XGB,0.9028993468800908,0.9029643073200242,0.9670035671819264
288,3,LOGIS,0.9791278312672389,0.9791288566243195,0.9975454391031086
288,3,SVM,0.9305625838067598,0.9306715063520873,0.9784355359266179
288,3,KNN,0.8229406154875312,0.82335148215366,0.8933667402751825
288,3,RF,0.8817089552196455,0.8819116757410768,0.9532274503142517
288,3,XGB,0.8955526240246613,0.8956442831215969,0.9551044674706981
288,4,LOGIS,0.975557537912578,0.9755595886267393,0.998038049940547
288,4,SVM,0.9581969127306259,0.9582577132486388,0.9887973500934262
288,4,KNN,0.874095763557451,0.8748336358136722,0.9326736877866486
288,4,RF,0.9059464118531622,0.9062310949788264,0.9650288771870222
288,4,XGB,0.9163522798808866,0.9164549304295221,0.9686342789196534
377,0,LOGIS,0.9894372294372294,0.9894385964912281,0.9991577450026202
377,0,SVM,0.9469616478827005,0.9470175438596492,0.9915549898929401
377,0,KNN,0.8643697582662682,0.8646666666666667,0.9254024107209702
377,0,RF,0.9017593183051005,0.9018245614035088,0.9678370891667291
377,0,XGB,0.9018163229346733,0.9018947368421053,0.9724526465523695
377,1,LOGIS,0.9735064196116827,0.9735087719298245,0.9970539791869433
377,1,SVM,0.928368626724791,0.9284912280701756,0.9864003893089766
377,1,KNN,0.8457820579924752,0.8462456140350877,0.9036797184996631
377,1,RF,0.9095962370962372,0.9097192982456139,0.973547578048963
377,1,XGB,0.9336469972086411,0.9336842105263157,0.9842442165156846
377,2,LOGIS,0.9841010501414249,0.9841052631578947,0.9983080032941529
377,2,SVM,0.9494337937319871,0.9495789473684211,0.9870554765291606
377,2,KNN,0.846014482485146,0.846140350877193,0.9219753687205211
377,2,RF,0.9017173702105209,0.9018245614035088,0.9611402260986747
377,2,XGB,0.901663563225207,0.901859649122807,0.9581268248858276
377,3,LOGIS,0.9973679653679653,0.9973684210526315,0.9995844875346261
377,3,SVM,0.9628836789240538,0.9629122807017545,0.9955154600583963
377,3,KNN,0.885806991642232,0.8860350877192982,0.9515984128172492
377,3,RF,0.923050511017218,0.9231578947368421,0.9805963165381449
377,3,XGB,0.9362320342463544,0.9363508771929825,0.9843714906041777
377,4,LOGIS,0.9919943070628001,0.992,0.9997155049786629
377,4,SVM,0.9628350472964747,0.9628421052631578,0.9928090140001498
377,4,KNN,0.8778639136995301,0.8779298245614034,0.9357284569888448
377,4,RF,0.915000036651082,0.9150526315789473,0.9737572059594222
377,4,XGB,0.9150973525693249,0.9151578947368421,0.9746986598787153
467,0,LOGIS,0.9871873231465761,0.9871882864333106,0.9992678174267325
467,0,SVM,0.9699730301326552,0.9700068634179821,0.9962328025665755
467,0,KNN,0.8778672746881597,0.8780141843971631,0.946093058043183
467,0,RF,0.9292751296754203,0.9293296728437429,0.9772334520833743
467,0,XGB,0.9293035874668105,0.9293296728437429,0.9837758576574094
467,1,LOGIS,0.9828857505286297,0.9828872111644934,0.9976302478004999
467,1,SVM,0.9507564645736087,0.9507664150080073,0.9916586297163776
467,1,KNN,0.8778659304004842,0.8780141843971631,0.9307939850807958
467,1,RF,0.9142581589406099,0.9142987874628231,0.9714763713661503
467,1,XGB,0.9163938085006913,0.9164035689773508,0.969994292125101
467,2,LOGIS,0.9850255245685864,0.9850377487989018,0.9993662290629244
467,2,SVM,0.950760943132042,0.9507664150080075,0.990288739740587
467,2,KNN,0.8821922485640243,0.8822695035460993,0.9345031196488673
467,2,RF,0.9101462902002062,0.9102036147334707,0.9719349695908045
467,2,XGB,0.9185531073921454,0.9186456188515214,0.9759383549510894
467,3,LOGIS,0.9786052906544842,0.9786090139556165,0.9981715117995552
467,3,SVM,0.9378874954286628,0.9379318233813774,0.9902159151298049
467,3,KNN,0.8585607656243666,0.8586822237474262,0.9308333497352728
467,3,RF,0.9058639158893278,0.9058796614047129,0.9747613517822347
467,3,XGB,0.9166424591254814,0.916678105696637,0.9735813962642942
467,4,LOGIS,0.9871395451831099,0.9871425303134295,0.9993544196665815
467,4,SVM,0.9528484310589087,0.9528711965225349,0.9918219930324561
467,4,KNN,0.8863872108553276,0.8864561885152138,0.9352313657566871
467,4,RF,0.925017089127501,0.9250514756348661,0.9768998366366839
467,4,XGB,0.9250082753592016,0.9250743536948066,0.9815596276103686
553,0,LOGIS,0.9855522325017738,0.9855528255528256,0.9984331627967992
553,0,SVM,0.9548363855713241,0.9548566748566747,0.9911812497267043
553,0,KNN,0.8696194987704366,0.8697952497952498,0.9441066399930037
553,0,RF,0.9060408046557816,0.9060933660933662,0.9688126175171629
553,0,XGB,0.9259342729907802,0.925945945945946,0.9779421706239887
553,1,LOGIS,0.9891653378326115,0.9891728091728093,0.9998701298701299
553,1,SVM,0.9547833872833873,0.9547911547911548,0.9911026717390354
553,1,KNN,0.876945197256541,0.8771334971334971,0.9372097490052035
553,1,RF,0.9022942097071953,0.9023259623259623,0.9762239275875639
553,1,XGB,0.9240345948292422,0.9240786240786241,0.9843012812103721
553,2,LOGIS,0.9836906682283717,0.9837018837018837,0.9994131794131794
553,2,SVM,0.9601340706437496,0.9601801801801801,0.9965900126809218
553,2,KNN,0.8858935994510488,0.885995085995086,0.9503864292273384
553,2,RF,0.9293466514954236,0.9294676494676495,0.9815642463597009
553,2,XGB,0.931156857287581,0.9312694512694513,0.9775544842363024
553,3,LOGIS,0.9819138128854374,0.9819164619164619,0.998423630241812
553,3,SVM,0.9456891177651101,0.9457002457002457,0.9924429795793432
553,3,KNN,0.8787535322297341,0.8788370188370187,0.939296842887752
553,3,RF,0.9186273187923133,0.9186568386568386,0.9774097358870086
553,3,XGB,0.9276378719653812,0.9276658476658476,0.9729252372206917
553,4,LOGIS,0.9873850468151029,0.9873873873873874,0.998051948051948
553,4,SVM,0.9548156426928373,0.9548402948402949,0.9957011456556911
553,4,KNN,0.8914697096276043,0.8914987714987715,0.9479384100747736
553,4,RF,0.9222050581867155,0.9222440622440622,0.9737776028685119
553,4,XGB,0.9276393511316254,0.9276494676494677,0.9822869605142334
643,0,LOGIS,0.982932783211899,0.9829336240310077,0.9987011718750001
643,0,SVM,0.9502330597451134,0.9503028100775193,0.9931000672504577
643,0,KNN,0.8755662315698975,0.8756298449612403,0.9447231701675062
643,0,RF,0.9128449664372986,0.9129118217054263,0.9732591014671094
643,0,XGB,0.9222225776113909,0.9222868217054263,0.9778925268524878
643,1,LOGIS,0.987560093952925,0.9875605620155039,0.9976855111034798
643,1,SVM,0.9657720685792468,0.9657824612403101,0.9928003376831501
643,1,KNN,0.8911414168180901,0.8911458333333332,0.9452510743379884
643,1,RF,0.9253088486265199,0.9253270348837208,0.9762513652796855
643,1,XGB,0.9361502185845423,0.936203972868217,0.983427507822039
643,2,LOGIS,0.9860165014985636,0.9860222868217055,0.9996612079326923
643,2,SVM,0.9688436604814544,0.9688711240310077,0.9956946948450855
643,2,KNN,0.8942983629151481,0.8943071705426355,0.9528793331234737
643,2,RF,0.9206598097483616,0.920687984496124,0.9784491495917278
643,2,XGB,0.926890881335581,0.926937984496124,0.9801099020337303
643,3,LOGIS,0.9875465506715507,0.9875484496124031,0.9989805474473442
643,3,SVM,0.9626634533051297,0.9626816860465116,0.9957442264766485
