total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.74,0.75,0.85
20,0,SVM,0.6866666666666668,0.7,0.75
20,0,KNN,0.8,0.8,0.8
20,0,RF,0.7866666666666667,0.8,0.75
20,0,XGB,0.7933333333333333,0.8,0.8
20,1,LOGIS,0.8933333333333333,0.9,1.0
20,1,SVM,1.0,1.0,1.0
20,1,KNN,0.8933333333333333,0.9,0.975
20,1,RF,0.9466666666666667,0.95,1.0
20,1,XGB,0.7933333333333333,0.8,0.8
20,2,LOGIS,0.9,0.9,0.9
20,2,SVM,0.5866666666666667,0.6,0.35
20,2,KNN,0.4333333333333334,0.45,0.475
20,2,RF,0.8466666666666667,0.85,0.85
20,2,XGB,0.8466666666666667,0.85,0.9
20,3,LOGIS,0.8466666666666667,0.85,0.9
20,3,SVM,0.9,0.9,0.95
20,3,KNN,0.8466666666666667,0.85,0.875
20,3,RF,0.9,0.9,0.95
20,3,XGB,0.9,0.9,0.9
20,4,LOGIS,0.9466666666666667,0.95,0.95
20,4,SVM,0.7933333333333333,0.8,0.95
20,4,KNN,0.6266666666666667,0.7,0.85
20,4,RF,0.8466666666666667,0.85,0.95
20,4,XGB,0.74,0.75,0.75
109,0,LOGIS,0.9727084509693207,0.9727272727272727,0.9933884297520661
109,0,SVM,0.8889855072463767,0.8896103896103895,0.9629752066115703
109,0,KNN,0.8521353284396763,0.8523809523809524,0.9061157024793388
109,0,RF,0.8898870694522868,0.8900432900432902,0.9451239669421488
109,0,XGB,0.9362318840579711,0.9363636363636363,0.9685950413223141
109,1,LOGIS,0.8987012987012987,0.8987012987012987,0.984793388429752
109,1,SVM,0.8891370223978919,0.8896103896103897,0.9504132231404959
109,1,KNN,0.8709419398298117,0.8718614718614719,0.9218181818181819
109,1,RF,0.8984021318117428,0.8987012987012987,0.9606611570247935
109,1,XGB,0.9079550159984942,0.9082251082251084,0.9758677685950413
109,2,LOGIS,0.9726708074534163,0.9727272727272727,0.9983471074380166
109,2,SVM,0.9085520124421727,0.9086580086580087,0.9783471074380167
109,2,KNN,0.872150732562632,0.8722943722943723,0.9214876033057852
109,2,RF,0.8994046380774069,0.8995670995670997,0.9695867768595041
109,2,XGB,0.9173587129880036,0.9177489177489179,0.9783471074380165
109,3,LOGIS,0.9545266327875023,0.9545454545454547,0.9785123966942149
109,3,SVM,0.8989205721814418,0.8991341991341992,0.9497520661157024
109,3,KNN,0.8618831168831168,0.8623376623376624,0.927107438016529
109,3,RF,0.9171786184829663,0.9173160173160173,0.9646280991735537
109,3,XGB,0.9083747412008281,0.9086580086580087,0.9619834710743802
109,4,LOGIS,0.9544513457556935,0.9545454545454547,0.9851239669421489
109,4,SVM,0.936041784302654,0.9363636363636363,0.975206611570248
109,4,KNN,0.898550724637681,0.8987012987012987,0.9378512396694216
109,4,RF,0.9357306309251389,0.9359307359307361,0.9743801652892563
109,4,XGB,0.9262507058159232,0.9264069264069266,0.9687603305785124
199,0,LOGIS,0.9698686679174484,0.9698717948717949,0.9934999999999998
199,0,SVM,0.8990278014668259,0.8993589743589745,0.9646578947368422
199,0,KNN,0.8490602444196798,0.849230769230769,0.9260000000000002
199,0,RF,0.9246028767979988,0.9246153846153845,0.9644605263157894
199,0,XGB,0.9096487905506623,0.9098717948717949,0.9757894736842105
199,1,LOGIS,0.949436113736499,0.9494871794871796,0.9907105263157895
199,1,SVM,0.9142963412283052,0.9143589743589743,0.9712368421052631
199,1,KNN,0.8492638351515266,0.8496153846153847,0.9089078947368421
199,1,RF,0.8840152498987619,0.8843589743589743,0.9742105263157894
199,1,XGB,0.9141059909358564,0.9144871794871795,0.9592631578947367
199,2,LOGIS,0.9595871950043966,0.9596153846153846,0.9948421052631579
199,2,SVM,0.9194549224844476,0.9194871794871796,0.9796315789473684
199,2,KNN,0.8682686234034115,0.8687179487179486,0.9264605263157895
199,2,RF,0.8994549224844477,0.8994871794871795,0.9762368421052632
199,2,XGB,0.9044636179837839,0.9047435897435898,0.9804473684210526
199,3,LOGIS,0.9547337151509167,0.9547435897435899,0.9938421052631579
199,3,SVM,0.8993794510533324,0.8994871794871795,0.9735789473684211
199,3,KNN,0.8640639090222635,0.8643589743589744,0.9275
199,3,RF,0.9043139274076374,0.9044871794871796,0.9721315789473683
199,3,XGB,0.9396867638138499,0.9397435897435897,0.9593157894736842
199,4,LOGIS,0.9599624295259727,0.9600000000000002,0.99
199,4,SVM,0.9347274612422238,0.9347435897435897,0.9738947368421051
199,4,KNN,0.9042412392219837,0.9043589743589745,0.9481052631578948
199,4,RF,0.9195809881175736,0.9196153846153846,0.9749342105263159
199,4,XGB,0.939855145952707,0.9398717948717948,0.9656184210526316
288,0,LOGIS,0.9513231154502801,0.9513611615245008,0.9877017156446408
288,0,SVM,0.9370858016195147,0.9372050816696914,0.9791829454730763
288,0,KNN,0.9056340194739612,0.9059286146400485,0.9426065907932732
288,0,RF,0.9231611465835835,0.9232304900181487,0.9668167147953117
288,0,XGB,0.9233420983450962,0.9234724742891712,0.9700356718192626
288,1,LOGIS,0.9756635039061443,0.9756805807622504,0.9966196704603363
