total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.9466666666666667,0.95,0.95
20,0,SVM,0.7933333333333333,0.8,0.9
20,0,KNN,0.7466666666666667,0.75,0.75
20,0,RF,0.8466666666666667,0.85,0.95
20,0,XGB,0.7933333333333333,0.8,0.8
20,1,LOGIS,0.9,0.9,0.95
20,1,SVM,0.6933333333333334,0.7,0.5
20,1,KNN,0.42000000000000004,0.5,0.475
20,1,RF,0.7933333333333333,0.8,0.9
20,1,XGB,0.7933333333333333,0.8,0.8
20,2,LOGIS,0.8400000000000001,0.85,0.85
20,2,SVM,0.8933333333333333,0.9,0.9
20,2,KNN,0.7333333333333334,0.75,0.85
20,2,RF,0.8933333333333333,0.9,0.925
20,2,XGB,0.6933333333333334,0.7,0.7
20,3,LOGIS,0.9,0.9,0.85
20,3,SVM,0.7933333333333333,0.8,0.8
20,3,KNN,0.8,0.8,0.8
20,3,RF,0.7933333333333333,0.8,0.9
20,3,XGB,0.6466666666666667,0.65,0.7
20,4,LOGIS,0.8933333333333333,0.9,0.9
20,4,SVM,0.8933333333333333,0.9,0.875
20,4,KNN,0.8400000000000001,0.85,0.9
20,4,RF,0.9466666666666667,0.95,0.9
20,4,XGB,0.7466666666666667,0.75,0.75
109,0,LOGIS,0.9721428571428572,0.9722943722943723,1.0
109,0,SVM,0.9445454545454546,0.9445887445887446,0.9864462809917356
109,0,KNN,0.8337067966358583,0.8341991341991342,0.935206611570248
109,0,RF,0.9438754990242405,0.9441558441558442,0.9778512396694214
109,0,XGB,0.9257660455486543,0.925974025974026,0.9589256198347107
109,1,LOGIS,0.9809090909090908,0.980952380952381,0.9981818181818183
109,1,SVM,0.9250827916045307,0.9264069264069266,0.9742148760330579
109,1,KNN,0.7693005636621197,0.7705627705627706,0.867603305785124
109,1,RF,0.9254835705865453,0.9264069264069266,0.9586776859504132
109,1,XGB,0.8807396950875213,0.880952380952381,0.9383471074380164
109,2,LOGIS,0.9726708074534163,0.9727272727272727,0.9983471074380166
109,2,SVM,0.944927536231884,0.945021645021645,0.9882644628099173
109,2,KNN,0.8994541690193865,0.8995670995670995,0.9246280991735537
109,2,RF,0.9544513457556935,0.9545454545454547,0.990909090909091
109,2,XGB,0.9358059179569477,0.9359307359307361,0.9950413223140495
109,3,LOGIS,0.9908902691511386,0.990909090909091,0.9983471074380166
