total_size,draw,method,f1_score,accuracy,auc
20,0,LOGIS,0.9,0.9,0.95
20,0,SVM,0.8933333333333333,0.9,0.8
20,0,KNN,0.7933333333333333,0.8,0.825
20,0,RF,0.8400000000000001,0.85,0.9
20,0,XGB,0.8,0.8,0.8
20,1,LOGIS,0.8466666666666667,0.85,0.9
20,1,SVM,0.8933333333333333,0.9,0.95
20,1,KNN,0.7933333333333333,0.8,0.875
20,1,RF,0.9466666666666667,0.95,0.95
20,1,XGB,0.74,0.75,0.75
20,2,LOGIS,0.9466666666666667,0.95,1.0
20,2,SVM,0.7933333333333333,0.8,0.85
20,2,KNN,0.5800000000000001,0.6,0.6
20,2,RF,0.8,0.8,0.9
20,2,XGB,0.8466666666666667,0.85,0.85
20,3,LOGIS,0.9,0.9,0.95
20,3,SVM,0.36666666666666664,0.4,0.5
20,3,KNN,0.2866666666666667,0.35,0.375
20,3,RF,0.8466666666666667,0.85,0.85
20,3,XGB,0.7466666666666667,0.75,0.8
20,4,LOGIS,0.8933333333333333,0.9,0.95
20,4,SVM,0.8933333333333333,0.9,0.95
20,4,KNN,1.0,1.0,1.0
20,4,RF,0.7866666666666667,0.8,0.95
20,4,XGB,0.7933333333333333,0.8,0.8
109,0,LOGIS,0.9908902691511386,0.990909090909091,1.0
109,0,SVM,0.9817805383022774,0.9818181818181818,1.0
109,0,KNN,0.8793607635690016,0.880952380952381,0.9564462809917356
109,0,RF,0.9908902691511386,0.990909090909091,0.9983471074380166
109,0,XGB,0.9635610766045548,0.9636363636363636,0.9900826446280991
109,1,LOGIS,0.9817805383022774,0.9818181818181818,0.9983471074380166
109,1,SVM,0.9454545454545455,0.9454545454545455,0.9851239669421489
109,1,KNN,0.8794889892715979,0.8800865800865803,0.9284297520661158
109,1,RF,0.9540372670807453,0.9541125541125541,0.9859504132231404
109,1,XGB,0.9362695275738755,0.9363636363636363,0.9727272727272727
109,2,LOGIS,0.9635987201204592,0.9636363636363636,0.9983471074380166
109,2,SVM,0.9357792207792208,0.9359307359307361,0.9867768595041323
109,2,KNN,0.8987314135140222,0.8991341991341992,0.9389256198347107
109,2,RF,0.9727084509693207,0.9727272727272727,0.9983471074380166
109,2,XGB,0.9634472049689441,0.9636363636363636,1.0
109,3,LOGIS,0.9540749105966497,0.9541125541125541,0.9950413223140495
109,3,SVM,0.916193299454169,0.9164502164502164,0.9727272727272727
109,3,KNN,0.8599883040935673,0.8619047619047618,0.9300826446280992
109,3,RF,0.9070835686053076,0.9073593073593074,0.9811570247933885
109,3,XGB,0.9358178053830228,0.9359307359307361,0.9842975206611569
109,4,LOGIS,0.9908902691511386,0.990909090909091,1.0
109,4,SVM,0.9453416149068323,0.9454545454545455,0.9933884297520661
109,4,KNN,0.9076752751443827,0.909090909090909,0.9429752066115702
109,4,RF,0.9635987201204592,0.9636363636363636,0.9966942148760332
109,4,XGB,0.9536175418784115,0.9536796536796537,0.9864462809917356
199,0,LOGIS,0.9746091307066918,0.9746153846153847,0.9963157894736842
199,0,SVM,0.9697243342878773,0.9697435897435897,0.989078947368421
199,0,KNN,0.8989989500823306,0.8991025641025641,0.9489736842105263
199,0,RF,0.9544071105046715,0.9546153846153846,0.9875131578947368
199,0,XGB,0.9445452963017222,0.9447435897435896,0.9897894736842104
199,1,LOGIS,0.9749968730456535,0.975,0.998
199,1,SVM,0.9295558784390622,0.9296153846153847,0.984842105263158
199,1,KNN,0.8742011454527502,0.8742307692307693,0.9342236842105264
199,1,RF,0.9548081475937702,0.9548717948717949,0.9831973684210527
199,1,XGB,0.9446153846153846,0.9446153846153846,0.9909473684210527
199,2,LOGIS,1.0,1.0,1.0
199,2,SVM,0.9649467477323703,0.9649999999999999,0.9945
199,2,KNN,0.9396679550659013,0.9397435897435897,0.9850921052631578
199,2,RF,0.9699874921826142,0.9700000000000001,0.9960000000000001
199,2,XGB,0.9549404938236774,0.9550000000000001,0.99025
199,3,LOGIS,0.9798551459527068,0.9798717948717949,0.9995
199,3,SVM,0.9395128350942304,0.9397435897435897,0.9955
199,3,KNN,0.9195820526166527,0.9197435897435897,0.9551315789473683
199,3,RF,0.9747337151509166,0.9747435897435898,0.9958947368421054
199,3,XGB,0.964721207333531,0.9647435897435898,0.991921052631579
199,4,LOGIS,0.9748520189983605,0.9748717948717948,0.9940000000000001
199,4,SVM,0.9498300832960653,0.9498717948717947,0.9869473684210526
199,4,KNN,0.869446189066155,0.8696153846153847,0.9511447368421052
199,4,RF,0.9748520189983605,0.9748717948717948,0.98675
199,4,XGB,0.9648530331457161,0.9648717948717949,0.9865
288,0,LOGIS,0.9791062873756896,0.9791288566243195,0.9978257176830304
288,0,SVM,0.9547737153791636,0.9548699334543255,0.9935281127908953
288,0,KNN,0.9269513039354758,0.927102238354507,0.973628333616443
288,0,RF,0.958348848776269,0.9583787053841502,0.9927976898250381
288,0,XGB,0.9478467905216655,0.9479128856624319,0.9933667402751827
288,1,LOGIS,0.9757808273939192,0.9758015728977616,0.9988109393579073
288,1,SVM,0.9478217215912437,0.9479733817301875,0.9889077628673348
288,1,KNN,0.8781740435869405,0.8783424077434967,0.9536988279259386
288,1,RF,0.9616963570280964,0.9617664851784633,0.9910735518940038
288,1,XGB,0.9479853856337745,0.9480338777979431,0.9891200951248514
288,2,LOGIS,0.9755997080528747,0.9756200846944948,0.9954136232376423
288,2,SVM,0.9372571209828585,0.9373260738052027,0.9834635637846102
288,2,KNN,0.9164889442220788,0.9165759225650334,0.9691141498216409
288,2,RF,0.9443206130463506,0.9443436176648516,0.9940546967895362
288,2,XGB,0.9616412817549426,0.9616454930429521,0.9894088669950738
288,3,LOGIS,0.9720757680882569,0.9721113127646703,0.9975879055546117
288,3,SVM,0.9477475606673675,0.9477918935269207,0.9914812298284355
288,3,KNN,0.9022994324923802,0.9024803387779794,0.9488321725836588
288,3,RF,0.9722609961816028,0.9722928009679371,0.9955665024630542
